"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"debt_growth","asset_liability_ratio",18,-0.000126975208205317,0.000148295212525273,-0.0465274826639143,-0.0258634898648047,0.0251947727900564,0.0457400001926696
"debt_growth","asset_liability_ratio",19,-8.73697509370087e-05,0.000123719963855576,-0.0468261005405699,-0.0260405761761608,0.0255355632384892,0.0461069296923349
"debt_growth","asset_liability_ratio",20,-0.000106847487141464,7.57085089206576e-05,-0.0454151420750002,-0.0252024551933067,0.0246262673766089,0.0450165573225954
"debt_growth","asset_liability_ratio",21,-7.32946357454694e-05,0.000113519119581725,-0.045796717498888,-0.025220267748196,0.0249102587231201,0.0453085418349217
"real_house_price_growth","gdp_growth",1,-0.00173693895802762,-0.000472692527712981,-0.700966820591157,-0.446236489872998,0.440422949004377,0.698967025228693
"real_house_price_growth","gdp_growth",2,0.000564278590054438,-0.00133254929079471,-0.489838810652939,-0.305916756148619,0.308374629012464,0.489842784857156
"real_house_price_growth","gdp_growth",3,-0.00207980715467702,-0.000746190488119016,-0.511500306762484,-0.31999629606721,0.316899308560551,0.50410126243583
"real_house_price_growth","gdp_growth",4,-0.00041335383425802,6.22598170344074e-05,-0.35856093042672,-0.220798480046508,0.220001864505747,0.357489311824677
"real_house_price_growth","gdp_growth",5,-0.000747474960414661,-0.00114117575777407,-0.315169020866546,-0.191018338908151,0.190774915291069,0.312226401928629
"real_house_price_growth","gdp_growth",6,0.000944075124691304,0.00229974986019206,-0.240186264269321,-0.141268608012027,0.142258033446786,0.238254039405707
"real_house_price_growth","gdp_growth",7,-0.00055458591752258,-0.000426706583027439,-0.241695724834459,-0.142626834334994,0.141355557318908,0.238884392298818
"real_house_price_growth","gdp_growth",8,8.7597875659987e-05,0.000776609804366229,-0.191176056182421,-0.110816645167566,0.110384173210292,0.1895165894716
"real_house_price_growth","gdp_growth",9,-1.25982079388958e-06,0.000235131584540054,-0.16057416861126,-0.092564751582452,0.0925157592542943,0.160596764153
"real_house_price_growth","gdp_growth",10,0.000995203535464672,0.00056903436549955,-0.14700420535231,-0.0835357948007446,0.0858054376373987,0.150063329206529
"real_house_price_growth","gdp_growth",11,0.000225188613207997,0.00079297062484809,-0.13940187825217,-0.078593484593215,0.0785382787234074,0.138379024926413
"real_house_price_growth","gdp_growth",12,0.000459611990111909,0.000442493544199187,-0.136696200701675,-0.0770242953888205,0.0776368750531809,0.138504766299224
"real_house_price_growth","gdp_growth",13,0.000165472982898778,6.09752854648571e-05,-0.125808553882503,-0.0697155613236713,0.0695603398319488,0.127337993482455
"real_house_price_growth","gdp_growth",14,0.000685266304778981,0.000104553672316588,-0.125236404075657,-0.0692499773646192,0.0702496792481236,0.127785388716345
