"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"gdp_growth","gdp_growth",1,0.112120986246138,0.0608076641812258,0.000501958601827609,0.00531936906878929,0.233031001715734,0.396624727361845
"gdp_growth","gdp_growth",2,0.11190644128255,0.0699759550507397,0.00426190325048342,0.0148262751334162,0.217275383156299,0.366585468061818
"gdp_growth","gdp_growth",3,0.111991598926672,0.0728009901114834,0.00739325630530284,0.019702792494184,0.212748335235785,0.355534980945487
"gdp_growth","gdp_growth",4,0.111904488029357,0.0739949169166563,0.00922836555907843,0.0215423210368191,0.209887521715298,0.349410965263991
"gdp_growth","gdp_growth",5,0.111980072903014,0.0749220639984279,0.0109563132221413,0.023462103499115,0.208111986557689,0.344434013327557
"gdp_growth","gdp_growth",6,0.112023135802835,0.0754083856030238,0.0116978884169968,0.0244386520412683,0.206758092439409,0.341897520916516
"gdp_growth","gdp_growth",7,0.112072614304405,0.0761116977610914,0.0124143930206808,0.0253701218821525,0.205992604611349,0.338085270912909
"gdp_growth","gdp_growth",8,0.112107648522479,0.0763821417941559,0.0128457890959566,0.0258591470038848,0.205847309441491,0.336442538833058
"gdp_growth","gdp_growth",9,0.112136150627051,0.0767684006030739,0.0131119967419625,0.0263180389291657,0.205247310689203,0.334655395829015
"gdp_growth","gdp_growth",10,0.112154819352367,0.0769744100810395,0.0132758966324315,0.0267751400039574,0.204918751578781,0.333134407109575
"gdp_growth","gdp_growth",11,0.112162960590606,0.0773507325979457,0.0136370749522842,0.0270824240408073,0.204763789180939,0.332260428639556
"gdp_growth","gdp_growth",12,0.112168361899613,0.0775229571804158,0.0138490910293795,0.0273179562126617,0.204523067094172,0.331266870902951
"gdp_growth","gdp_growth",13,0.112168780722853,0.0777252894781813,0.0140373943982439,0.0275459311400458,0.204275061276982,0.330911210694376
"gdp_growth","gdp_growth",14,0.112166882785828,0.0778924754720461,0.0142426194664175,0.0277112135502506,0.203826715059502,0.330347598341786
"gdp_growth","gdp_growth",15,0.112160467630219,0.0780312115162808,0.0143866752213821,0.0278860876805492,0.203888572369317,0.329790936317351
"gdp_growth","gdp_growth",16,0.11215702891312,0.0781412775442937,0.01451780290153,0.0280315558680227,0.20363769153757,0.329561136194257
"gdp_growth","gdp_growth",17,0.11215181626301,0.0783274289305106,0.0146218903871729,0.0282317917492169,0.203229259408531,0.329355651394151
"gdp_growth","gdp_growth",18,0.112148521261404,0.0783688350273147,0.0146738917950033,0.0283742488493789,0.203208281931937,0.328931781341699
"gdp_growth","gdp_growth",19,0.112144426597948,0.0784303063353173,0.0147992467728631,0.0285140436966361,0.202981594709244,0.328516155678713
"gdp_growth","gdp_growth",20,0.112142269293745,0.0785341790211467,0.0149264901447114,0.0287183194431394,0.20294431388831,0.328376343962572
"gdp_growth","gdp_growth",21,0.112139921427183,0.0786185598098821,0.0150247159696474,0.0288316615791167,0.202720813692307,0.328250294492531
"gdp_growth","consumption_growth",1,0.108960552344524,0.0571474225107788,0.000422735504152148,0.00522281464318122,0.224432146988382,0.391703838380756
"gdp_growth","consumption_growth",2,0.1092689929145,0.0669012106508809,0.00416147448271977,0.0149843973569243,0.211403082095215,0.358300081164352
"gdp_growth","consumption_growth",3,0.109470549949024,0.0697327839035745,0.00748623327831599,0.0193450550617112,0.206069678146062,0.347366173503304
"gdp_growth","consumption_growth",4,0.109558125944568,0.0715597390338768,0.00929401461493167,0.0212755456851877,0.204208156944879,0.341134921811337
"gdp_growth","consumption_growth",5,0.109707901274139,0.0725844918246669,0.0111594336361598,0.0233967414050676,0.202996710575638,0.336274696820356
"gdp_growth","consumption_growth",6,0.109748661358689,0.0729409617313478,0.0117941077188479,0.0242923157247781,0.202025858103798,0.332926143002709
"gdp_growth","consumption_growth",7,0.109843050160096,0.0737086715606787,0.0124972087257238,0.0252050294149489,0.201115298209387,0.330532614206907
"gdp_growth","consumption_growth",8,0.109894260859655,0.0740287009506813,0.0129466984281485,0.02568351743549,0.200605682468032,0.328848359085008
"gdp_growth","consumption_growth",9,0.109929428993668,0.074588597486851,0.013427736680119,0.0260660025543152,0.200105908579813,0.327347098728575
"gdp_growth","consumption_growth",10,0.109949176421251,0.0747526145300887,0.0137757250324515,0.0263801314892445,0.199854319887356,0.326371890714516
"gdp_growth","consumption_growth",11,0.109966673070812,0.0751275429347593,0.013979154901948,0.0265545083208213,0.199122760884206,0.325236294983669
