"date","target_variable","shock_Shock_1_mean","shock_Shock_1_median","shock_Shock_1_lo90","shock_Shock_1_hi90","shock_Shock_1_lo68","shock_Shock_1_hi68","shock_Shock_2_mean","shock_Shock_2_median","shock_Shock_2_lo90","shock_Shock_2_hi90","shock_Shock_2_lo68","shock_Shock_2_hi68","shock_Shock_3_mean","shock_Shock_3_median","shock_Shock_3_lo90","shock_Shock_3_hi90","shock_Shock_3_lo68","shock_Shock_3_hi68","shock_Shock_4_mean","shock_Shock_4_median","shock_Shock_4_lo90","shock_Shock_4_hi90","shock_Shock_4_lo68","shock_Shock_4_hi68","shock_Shock_5_mean","shock_Shock_5_median","shock_Shock_5_lo90","shock_Shock_5_hi90","shock_Shock_5_lo68","shock_Shock_5_hi68","shock_Shock_6_mean","shock_Shock_6_median","shock_Shock_6_lo90","shock_Shock_6_hi90","shock_Shock_6_lo68","shock_Shock_6_hi68","shock_Shock_7_mean","shock_Shock_7_median","shock_Shock_7_lo90","shock_Shock_7_hi90","shock_Shock_7_lo68","shock_Shock_7_hi68","shock_Shock_8_mean","shock_Shock_8_median","shock_Shock_8_lo90","shock_Shock_8_hi90","shock_Shock_8_lo68","shock_Shock_8_hi68","shock_Shock_9_mean","shock_Shock_9_median","shock_Shock_9_lo90","shock_Shock_9_hi90","shock_Shock_9_lo68","shock_Shock_9_hi68","total_decomposed_mean","total_decomposed_median"
58,"Var_1",0.0598927250791184,0.046054870081746,-0.776680348751327,0.982274886547449,-0.403306297675464,0.525014805614144,0.0618925275185293,0.0505169967145181,-0.778306913008377,0.988217373869094,-0.438456125176018,0.541122721881925,0.0432779036782752,0.0469981315758948,-0.821461284934701,0.898583725438194,-0.383136674179933,0.448777909187992,0.0422768014505747,0.0251374721335947,-0.726867059831923,0.923276088639733,-0.416888674573526,0.483296932268764,0.0727159037609319,0.0170950102936819,-0.891857075408315,1.11733963187643,-0.472437953408767,0.687363641770759,0.0222965554720956,0.00755746479253494,-0.867713863945813,0.917089016611283,-0.430721068993979,0.455737610874152,0.0285615325088522,0.000403180919764742,-0.752776016340867,0.865094211720493,-0.404490378705777,0.468165038619113,0.0343545017804989,0.0172052290188603,-0.819148429215289,0.923115084521692,-0.428316135131834,0.492744273461648,0.0350024719417636,0.0228351186391967,-0.797147195883758,0.947122181922908,-0.429893054021373,0.484460363627853,0.40027092319064,0.233803474169792
59,"Var_1",-0.435164612121511,-0.339924896478404,-1.54325430912486,0.322724069204773,-0.987001426490099,0.0815846232223591,-0.425352490050326,-0.360615460107997,-1.53761023617318,0.373952569358407,-0.951647974328924,0.0986753646252848,-0.419221678992137,-0.316530030164899,-1.46956980601004,0.382370038266075,-0.98901331824383,0.11622214295745,-0.420422758119861,-0.354628920244159,-1.54972633567083,0.406330878010196,-0.956329234647358,0.111715908446816,-0.367351664970048,-0.332169333504654,-1.31384099209745,0.446620562317805,-0.874084965717991,0.140011940211675,-0.401023371422763,-0.342339875352966,-1.41029570744431,0.364041850791515,-0.926680697896368,0.0825205365128892,-0.401728800473303,-0.327110734711272,-1.38977969000797,0.371160039704986,-0.955652211314661,0.10605883769449,-0.402317966524596,-0.313467705834609,-1.4174897131011,0.369350246011785,-0.93165673176894,0.0711737693366386,-0.410776012954442,-0.317147145076406,-1.44787424056137,0.356693513807815,-0.958888156055768,0.102621365831269,-3.68335935562899,-3.00393410147537
60,"Var_1",0.0685213360726049,0.0370483413934764,-0.668793536817104,0.866324253213527,-0.338516782332572,0.495804269928029,0.0774172638810562,0.0567252950145729,-0.678411944238176,0.94112754709518,-0.365691197614191,0.522235541699184,0.0706794822711117,0.0391695452320743,-0.696354708946372,0.889154911061964,-0.370453696583688,0.521889403693874,0.0727103529316941,0.0506789409166343,-0.630355885005735,0.887442710115624,-0.366295488223853,0.494573837571362,0.134853765916967,0.100194463643327,-0.553693615984473,0.902920605468799,-0.28082166598492,0.550219767676913,0.0301145710749178,0.0175280751412829,-0.705413243493328,0.837135149115228,-0.391377560671816,0.421871294658906,0.0769526988149689,0.053738531625457,-0.6490033616856,0.870491427049052,-0.358010243842372,0.471816659684274,0.0387027951475494,0.0229793963670769,-0.712625054568562,0.874895808501238,-0.391949680596385,0.43965124168411,0.0328513205330145,-0.00704731109988838,-0.672975651907464,0.813783847252225,-0.39132313564624,0.473913397911006,0.602803586643884,0.371015278234013
61,"Var_1",-0.0229531539686142,-0.0328214961188772,-0.809014861737588,0.795269170314068,-0.46619709518543,0.398504857109304,-0.0142510668099189,-0.0371427074070161,-0.782519794222512,0.861691420314894,-0.460488867075914,0.410400529688405,-0.0302705948154781,-0.0471109849056433,-0.78299753658726,0.816935545175141,-0.477266366946799,0.412048252853684,0.0203595469228407,-0.00356967619781163,-0.731136110441124,0.865795616947741,-0.404345750744642,0.452752655578931,0.0623778271378759,0.0538895811858112,-0.614133944303651,0.818472181546695,-0.320308433831298,0.458306387144205,0.0101255276937136,-0.0112350641180117,-0.757085642638116,0.82609404828934,-0.424834134195892,0.412170296689407,-0.00160178317061343,-0.0249136175521217,-0.72872695762276,0.807296578817924,-0.411773299327881,0.394719064277281,-0.00512942805656955,-0.00739994961468718,-0.768398672320657,0.723335721118784,-0.384649891776913,0.40141052920038,-0.000858649075104082,-0.00382528203896167,-0.737151021837092,0.858302969080391,-0.450341910466926,0.419995717966179,0.0177982258581319,-0.114129196767319
62,"Var_1",-0.00227409335949258,0.00701457034314725,-0.613577608139523,0.597360012891934,-0.354596123364719,0.342030602396595,0.0190326941355772,0.0298332978878131,-0.618552737806975,0.651140426118363,-0.338718125113655,0.386361137758928,0.029690674246152,0.0523354333612418,-0.622622013351347,0.6412320233228,-0.333750990840443,0.388850962055742,0.00627615824198708,0.00121469593700149,-0.644086565567959,0.603255085980845,-0.338256181779516,0.356537157124817,0.0374848169446488,0.045647906783963,-0.563576854794158,0.629261364619831,-0.315631263513167,0.392086530177015,0.00608605531700185,0.00391304542223852,-0.588179148470817,0.622360238208222,-0.337204768829879,0.35781369771033,0.011113131094276,0.00661895968706627,-0.622160535519297,0.606537585620549,-0.316332966597282,0.361897522832133,-0.00203611350093658,-0.0246910350279693,-0.611043676681745,0.617829259611731,-0.331220589516219,0.360133368299565,-0.00094302214103434,-0.00234259030742576,-0.589874414805271,0.638740423168141,-0.335389655045704,0.351520224676285,0.104430300978179,0.119544284087076
63,"Var_1",-0.229740007039206,-0.183232251503511,-0.932194483636564,0.327312224853217,-0.587283802406983,0.130477145658648,-0.231526616241908,-0.19855309702335,-0.961149772229267,0.354445222608256,-0.576497585639207,0.132120755149959,-0.235699224059231,-0.182122752111667,-0.967468342304814,0.340410525226683,-0.636616825482783,0.1358873283486,-0.224346950171611,-0.20337696134159,-0.890052877381108,0.381231984511958,-0.582003733586937,0.14594775420719,-0.148219042266094,-0.122405727242664,-0.731714430797237,0.362785441515329,-0.470401333013434,0.170665906777705,-0.225756096978356,-0.195464431106941,-0.894945610677965,0.354293046051267,-0.606645524520091,0.132660897331921,-0.230977343026628,-0.196698614539792,-0.926106885482939,0.366589050283914,-0.586046661092957,0.119608708296206,-0.237163345732788,-0.215733994177293,-0.980490334242715,0.348142805984023,-0.582335418577969,0.114030387955553,-0.217462608370869,-0.185142503975386,-0.916809755517633,0.362439420504067,-0.541842316522968,0.13354644822345,-1.98089123388669,-1.68273033302219
64,"Var_1",0.0168319885233127,0.00332191792154306,-0.632931391911604,0.687344241960539,-0.344184539897291,0.361670769453722,0.0326744948485317,0.0277485327164891,-0.632032788602733,0.713517559981372,-0.348721826328818,0.427113656211027,0.0319437941384231,0.0182030500717491,-0.630113620974173,0.70967136606172,-0.310164248818308,0.392530103128851,0.0344316968276312,0.0399343981169599,-0.645057606437894,0.722398073131715,-0.3550868429645,0.418631888345691,0.0342904539350371,0.0450969174601066,-0.520013474875567,0.581932600995216,-0.300925644954666,0.359503458559098,0.00990553676128437,0.00930223626789384,-0.648995519891763,0.642463492291601,-0.359772825989528,0.371277356304934,0.0179158995510727,0.0141419309071027,-0.617378137035174,0.677835465461854,-0.34055033388954,0.367991153687466,0.0087215163286716,-0.00125777253479587,-0.645712327675769,0.666093797390289,-0.346962121189972,0.385870454645378,0.0196532421463602,0.0162332302739703,-0.612857696939787,0.692667262770296,-0.332865434313819,0.398493437064278,0.206368623060325,0.172724441201019
65,"Var_1",-0.0242636554719181,-0.0193840781528615,-0.763929414143144,0.712213609522253,-0.434218402496403,0.368868218560217,-0.0245982071066621,-0.0323855327340019,-0.70289252800292,0.715656380521373,-0.423156061475487,0.379760403416558,-0.0232623146143977,-0.033911264610098,-0.723336480960247,0.70202607883549,-0.421837494829433,0.370705912436184,-0.0280982449606725,-0.0321907395069442,-0.74632502629501,0.665940942639931,-0.396620388405082,0.356772978811817,0.0391955386033743,0.0504312429814039,-0.637301843956049,0.686802761439512,-0.312054639015884,0.399552215048627,-0.0196722209523304,-0.00720895118073091,-0.764919461485624,0.663153699420192,-0.428015068488371,0.382563901839079,-0.0326350951005498,-0.0244929807915472,-0.732179257705557,0.643230788040483,-0.423753324776866,0.363389663831483,-0.0453484946283397,-0.0339442382902511,-0.750537756323533,0.647136239447244,-0.468790719212506,0.345065657109492,-0.0214474818246889,-0.0254671725076393,-0.738576744885136,0.671758150968722,-0.398821639173019,0.40021131619699,-0.180130176056185,-0.15855371479267
66,"Var_1",0.0295850246421405,0.0261634429448265,-0.562688358437276,0.593202061283263,-0.292358564893943,0.356990690321721,0.0605598043665496,0.0431432033723255,-0.532434606067335,0.642003143997094,-0.266719575543387,0.412555589305834,0.0498701194864132,0.0569130171387925,-0.566852924471455,0.655638174593387,-0.27465577175029,0.39638128395865,0.0365095597916527,0.0368090950521189,-0.556934627632883,0.641437334578824,-0.282960212346327,0.352830186111024,0.00658042794639412,0.00721794148755208,-0.565570411496293,0.569982122566288,-0.314616994119342,0.337340356681006,0.0478316111048225,0.0241772057860248,-0.541517922870481,0.661278370833761,-0.281797399733467,0.409352626918906,0.0215113241769742,0.0156904940217997,-0.512556492925773,0.614653226758547,-0.30391143999177,0.338427364114079,0.0353140325923431,0.021167666538047,-0.561467346071699,0.662233659176858,-0.301952048521032,0.394981518436774,0.0197011113867419,0.0236557430107345,-0.589367495336492,0.580474584447659,-0.294053708998967,0.361226196906654,0.307463015494032,0.254937809352221
67,"Var_1",0.00433804787982686,0.00340057622516671,-0.492577978089252,0.497276423623393,-0.266627339397503,0.2737068763844,0.00646129735223482,0.00877287800458321,-0.507671224303294,0.519860371962456,-0.262250784547854,0.2906478454008,-0.00983615672515087,-1.68036591599158e-05,-0.510501240108741,0.478784351014391,-0.290504927839682,0.273406280098377,-0.00641153798463613,-0.0136506687862329,-0.518114149938543,0.487398635658291,-0.275205806047289,0.276727972205616,0.018301130085846,0.02122219249652,-0.407318767418711,0.465475971523713,-0.244330518178629,0.278298473433361,0.00972214969362881,0.0211045955092462,-0.539656163101051,0.506107898590653,-0.297546783193303,0.299978649275664,0.0117152014709322,0.00831423565841142,-0.457641330278951,0.502743938684554,-0.248704111471559,0.277313494995907,-0.00228843014921257,0.0107831622696139,-0.516393397102342,0.503370486032079,-0.297849156174198,0.285514558542376,-0.0113711415979154,-0.0109946129754363,-0.464379268310602,0.514514954516171,-0.297111707298792,0.270953726406201,0.0206305600255537,0.0489355547427123
68,"Var_1",-0.0254024695807099,-0.0171996945850931,-0.5912343833527,0.51646230278205,-0.337905873737383,0.285319140842814,-0.021878301054366,-0.00507902872748108,-0.603183679192254,0.523084565595597,-0.345174550420553,0.297365890722239,-0.028418152094893,-0.0200761881805949,-0.640724631916778,0.545231883523521,-0.340215175318908,0.293202845604486,-0.0102024067510449,0.000618887881761337,-0.636912148347234,0.535742347378365,-0.317559051865054,0.306175287592567,0.0437361123223681,0.0568862230173498,-0.470579963191817,0.553813597377085,-0.254473029620052,0.347420297395201,-0.0176566435804492,-0.010974470206682,-0.579064392101948,0.539236829527266,-0.340987100571835,0.29776330542897,-0.00361131072777053,0.000423496012321162,-0.558146015446742,0.513540023146298,-0.289935162725871,0.305144598624125,-0.000898074477775017,0.0111402514958422,-0.546009710980411,0.518601672327382,-0.308491698609302,0.327770991068359,-0.0269847069471656,-0.0252553588273455,-0.589654875079531,0.486465894662467,-0.312097044481568,0.274771003242263,-0.0913159528918061,-0.00951588211992208
69,"Var_1",-0.00483128272150771,0.0100581960472023,-0.715603759223573,0.618871431083494,-0.364739505333885,0.363840417466609,-0.00779483887810437,-0.00188789270001926,-0.725251024628205,0.679648350718725,-0.38923090862674,0.380488092924646,0.00747558687055017,0.0302496699954137,-0.720193629167172,0.707382220666598,-0.372014224333519,0.396073015574447,0.0115421120462392,0.0163461366654776,-0.69620545134799,0.683010276830009,-0.372541727075406,0.401120634173466,-0.0192637885286841,0.00580818276884848,-0.68000232618462,0.544884626781421,-0.357207161795267,0.309668278381165,0.0188706290486724,0.0293799919162562,-0.651994304540712,0.713949844974774,-0.349020016983799,0.379777268427073,0.00775302898987209,0.0345004965516088,-0.706911778579318,0.614410014995171,-0.342942929008648,0.346127482365357,0.0103346478429048,0.0257300764265726,-0.677809487743473,0.599250709211224,-0.357521047432264,0.37146468445424,-0.00324212170181088,-1.49943390866079e-05,-0.688680953564174,0.66148755904625,-0.370649524879048,0.383037745348664,0.0208439729681316,0.150169863332274
70,"Var_1",0.016370313085583,0.03180844465177,-0.784846859863546,0.730625401559105,-0.387105034305988,0.444182345431918,0.0109776891666256,0.0207776740181444,-0.780393885009515,0.734710915896213,-0.385288224720255,0.418527066839419,0.0104075819178857,0.0291910485442501,-0.848787552246346,0.72141200230335,-0.415373328982102,0.43286584103978,0.0203792634503887,0.0538394311341905,-0.758532200871208,0.732454397815129,-0.412042262512892,0.42765006395917,0.0647537330241329,0.0718699400588723,-0.608190342569449,0.683072458552826,-0.308313103648274,0.434949510566088,0.0118329187799341,0.0406937912849366,-0.784333738183485,0.737963053884153,-0.398461942087098,0.428603047792848,0.017720204735431,0.0364104553354662,-0.797784763537585,0.738258171368019,-0.354682589182626,0.414496796418293,0.0141664444313035,0.030270536550829,-0.770440239449887,0.756098547391175,-0.413354471958854,0.431749410516187,0.0425382948488963,0.0451649130376907,-0.639355603971549,0.698304288373962,-0.313199668475326,0.414799869911484,0.209146443440181,0.36002623461615
71,"Var_1",-0.0634197940894876,-0.0448562763213456,-0.649876867904912,0.505214011794156,-0.371947130374707,0.26276036988029,-0.0665504152898632,-0.0436216483054388,-0.666969607125838,0.47995226512176,-0.392334820170826,0.256129516800706,-0.0663778464707163,-0.0347560603599742,-0.711488784786721,0.484498351677261,-0.38363891246254,0.279296931514925,-0.0655225141423307,-0.0449995736113672,-0.698254183876114,0.51237170262982,-0.400428573524869,0.271853222876942,0.0329012992090192,0.0435087533043955,-0.614742476839043,0.618255428103363,-0.30740021218741,0.377791059215509,-0.0439932421754358,-0.0312866323229452,-0.684203573153809,0.551493161974244,-0.402323567949498,0.291965068633682,-0.0195245385828576,-0.0138191697139087,-0.60089998202164,0.483896940443871,-0.330651137472796,0.287170721534464,-0.0231469590687522,-0.0198369439854798,-0.605873493827321,0.53025130218603,-0.351638789556293,0.317522775460683,-0.0633645331894368,-0.0464706343854217,-0.603840560791178,0.446236097407468,-0.381833216627614,0.263800186907569,-0.378998543799861,-0.236138185701486
72,"Var_1",0.0581155507426299,0.0579098179937954,-0.593977690401374,0.693168334403877,-0.292684500136966,0.446816304744404,0.0661020462746367,0.0574728517422069,-0.569637203012758,0.7418300534198,-0.301956465016844,0.438772080108863,0.0870140208827377,0.0757316110613224,-0.521348862557213,0.754018142654924,-0.260184682644399,0.445087212180682,0.0594538621052217,0.0474522909744227,-0.584765678508374,0.749664553714019,-0.319815254340744,0.424948299570303,0.07259045239974,0.0878853918961652,-0.511871320666193,0.607592434799127,-0.231361833941561,0.375944457754581,0.0713917618069925,0.0639105984174144,-0.562148624403822,0.720262921113733,-0.29843383512091,0.443922105831688,0.0761249331184704,0.0700199047269374,-0.564777461645363,0.708390843558648,-0.315390279934828,0.431515141601288,0.0705073429961168,0.0844242400185345,-0.554674536459635,0.69197184579326,-0.292229900469598,0.414373941197127,0.0483790881499135,0.0448813090508559,-0.65486498600517,0.710701464621332,-0.283805892542009,0.426544445468084,0.609679058476459,0.589688015881655
73,"Var_1",0.212896949195646,0.154644668958753,-0.400045586840226,1.09043554167439,-0.198774854301577,0.621714273347697,0.217696780277216,0.140118914337176,-0.371440906722476,1.10319216157451,-0.161939302952037,0.6034272508749,0.20325170887062,0.134326898365302,-0.363003453211005,1.05701598942604,-0.179455288258185,0.606178980967917,0.227045669147241,0.165215891178312,-0.39715924486139,1.03958248581637,-0.172245408420938,0.62591302824792,0.196509107198657,0.138589955352608,-0.348815702168467,0.932107901520083,-0.163318174904456,0.555414290343858,0.212396618124337,0.159843835804117,-0.396487421103907,0.992386031776869,-0.170621959646931,0.591928854999529,0.21654748159948,0.165376455712292,-0.392723493771155,1.05160854998196,-0.162107875862179,0.58777947120116,0.213643844707497,0.158903581193616,-0.349006907028103,0.950875205345924,-0.168453310218338,0.593256254056214,0.220716193478216,0.143228612884934,-0.366503907058867,1.10884663015194,-0.160481759253484,0.597478001005587,1.92070435259891,1.36024881378711
74,"Var_1",-0.0945929305771576,-0.0656514573879101,-0.73174476128594,0.409492266006147,-0.376878814241431,0.220260453851881,-0.0696577100503603,-0.0434194801801728,-0.699483782745272,0.444125894606798,-0.396187905541946,0.267310633591827,-0.0617835273035878,-0.0353053618869411,-0.671535125711404,0.477675864825516,-0.398128158629474,0.278492599108753,-0.0850790668267317,-0.0657835332783543,-0.70819620666119,0.463421347387465,-0.40792887194668,0.256557588332006,-0.0780407843950954,-0.0533551034705034,-0.668319636109489,0.413422709682593,-0.37537876780876,0.224063732355394,-0.0686682968319614,-0.0395690734164862,-0.681228603713513,0.457236279003444,-0.387598461385186,0.253615110620799,-0.0762550945622293,-0.0491060540346518,-0.715942200825219,0.451379699713604,-0.39785814940743,0.236441126746452,-0.0743860234706144,-0.0499685894351328,-0.69574704115452,0.462935980287467,-0.39873865015924,0.254900627711069,-0.0819482553626611,-0.0541926593524742,-0.695863215771185,0.470065774125355,-0.406867762913421,0.250019160560618,-0.690411689380399,-0.456351312442627
75,"Var_1",0.0323052547441853,0.00150580029415255,-0.651050818669446,0.793318680037642,-0.342558658094661,0.423293679942308,0.0732194532937246,0.036280719893842,-0.59881807027258,0.883383378890293,-0.297165416821046,0.456700527912913,0.053961530363338,0.022592153385202,-0.553827858292231,0.814435507988676,-0.33178551922693,0.450444899734547,0.0293206180367158,-0.0031637483826559,-0.612701662789379,0.771649674411013,-0.334416513536738,0.402162815656848,0.0760566584343569,0.0544037192865049,-0.458892640749696,0.736776442319945,-0.255801365028799,0.408762299018333,0.0303478726324541,-0.0100712718563014,-0.593865706697052,0.808037372409884,-0.365036963397043,0.411397567300945,0.0708714196615557,0.0171918873850271,-0.584315899589014,0.928190111158622,-0.318311982368137,0.476515925054982,0.037703272404493,-0.00949218763928746,-0.583984302254602,0.802858717389987,-0.342990322888421,0.433560430725668,0.0165680515852573,-0.0260095517766118,-0.598838069514285,0.817900206240581,-0.368362634828117,0.418931103715489,0.420354131156081,0.0832375205898719
76,"Var_1",-0.136202736091969,-0.0838002810840408,-1.31873613595195,0.814072248299094,-0.662994748496716,0.407874435729327,-0.142000801541031,-0.0787241026840582,-1.33207038477666,0.815051347361137,-0.712665085643469,0.398322991374323,-0.136330866661213,-0.0739627081128941,-1.25441147347105,0.79676572485601,-0.683144586438325,0.424320149251738,-0.0928263027952171,-0.0555131917601444,-1.11760328631558,0.883440564992221,-0.623504027629696,0.442121001196569,-0.150734318666392,-0.108310518159474,-1.05758336636441,0.588245412721692,-0.601348738842055,0.28287175021721,-0.121865051366267,-0.0597324022467591,-1.17797097118739,0.800093762561175,-0.693427869420782,0.409200915064541,-0.121065444144968,-0.0882233875427025,-1.17945821009172,0.843587953009949,-0.669370627581124,0.424488150646543,-0.0936669773890334,-0.062171740406514,-1.12229149704866,0.745574985431581,-0.620791833462748,0.423832496879201,-0.0957497239988094,-0.0659140529056283,-1.14226527089833,0.849870292814736,-0.637169308517436,0.461684279668922,-1.0904422226549,-0.676352384902215
77,"Var_1",0.0561203279010041,0.0564128823040727,-0.682853419941929,0.844098599935115,-0.383008450475248,0.491373339622195,0.0556478662407329,0.0213681741291413,-0.675276410911008,0.925129849334027,-0.380976392184709,0.494292455038503,0.060431116988678,0.0303719275115438,-0.706298386409865,0.90905490579343,-0.359187947465572,0.506844342057933,0.0496675062135844,0.046645945665088,-0.671036934367992,0.82918514282938,-0.398716806099151,0.48623564448289,0.0746369372109554,0.0411985753029387,-0.582524879077939,0.836028734328541,-0.336242121583909,0.473270312971112,0.0503492274101724,0.0498533309591523,-0.718232129186501,0.827173946943541,-0.371102326383588,0.479669427944709,0.0702136359769286,0.0621296439790039,-0.629954027575624,0.834385697965664,-0.368306463480489,0.501766659854163,0.0379304413659673,0.0206957561966271,-0.671830951802188,0.794559419910638,-0.376704337225277,0.447714003319331,0.0646460667508755,0.0438674170637561,-0.705742020355693,0.929149370582415,-0.396711175791747,0.520759613842288,0.519643126058899,0.372543653111324
78,"Var_1",-0.0453933559214856,-0.0186601369055633,-1.01383230418748,0.754251445414183,-0.506050032462311,0.394423473403118,-0.0454221529872299,-0.0137853808879991,-0.892319123511122,0.759449512760741,-0.54077950220111,0.398414763378073,-0.0453394206269406,-0.0120827304759537,-0.907972921025133,0.727978902241031,-0.506837645567403,0.433555299583663,-0.0437182476501781,-0.0286726859340473,-0.90754265547289,0.771109212700391,-0.499134366357527,0.4116134237437,-0.00341331087458014,0.00761269267915272,-0.862287709200515,0.79105707296719,-0.420518956839792,0.406730090119713,-0.0193170687091463,-0.0103418773251426,-0.840109495082168,0.808338219202677,-0.454007798092043,0.412601749861504,-0.00902653313944758,0.0102068355788455,-0.867783515816484,0.819320174515681,-0.44726349002972,0.43683436347228,-0.0218946379093628,-0.000786630389766051,-0.902530759906738,0.744115737898778,-0.473750987648964,0.428397436318926,-0.0574608086937962,-0.0356775025827566,-0.93053746313838,0.734826080109318,-0.49311703158715,0.383125239536753,-0.290985536512167,-0.10218741624323
79,"Var_1",0.00657675766648011,0.00995584959989233,-0.642459400154647,0.671957275023907,-0.354907597715455,0.369923384319753,-0.00300111301115309,0.0106344676195209,-0.689882360419575,0.637345655388415,-0.346476900986915,0.360633670990234,-0.00342165022022943,0.0111772692982773,-0.631956599550173,0.614792208224892,-0.343807744761807,0.348197357683674,-0.00505952253340113,-0.00369447703393029,-0.677005678942162,0.627003309785747,-0.368439981733657,0.36225854838404,-0.0338701834863482,-0.0161386391629738,-0.670927945307528,0.534055242509319,-0.372511995813199,0.292793815562107,0.00968206961484889,-0.000792607856937959,-0.588950466469506,0.603977227198719,-0.346625271970852,0.359221674795977,0.0189010535812126,0.0177199665754243,-0.633807846648117,0.665337577501008,-0.338924365663106,0.374990983348096,0.0292269052392239,0.0292448299313068,-0.620013276761823,0.644464993938143,-0.299809560974403,0.369424815336211,-0.000161623944779219,0.0106240472458134,-0.644273648408444,0.615682146106644,-0.346511098066653,0.378302995823012,0.0188726929058544,0.0687307062163929
80,"Var_1",0.0279768893903569,0.0401247461396704,-0.823066482738329,0.827471469213412,-0.40801287533982,0.488660315986544,0.028269151534279,0.0229213198807422,-0.790278739661645,0.850441836160219,-0.41904960752369,0.479102595703358,0.0398441561407036,0.0428992537215813,-0.772215256739555,0.805847447372762,-0.40756009370305,0.489134507407476,0.0179271859580927,0.0146904254816388,-0.846345527664123,0.846826080669858,-0.410308357410176,0.464887148772863,-0.0282255135292803,-0.02761346555458,-0.837261839889422,0.71758018607355,-0.413956574938602,0.358498048927537,0.0248133238355757,0.0217942514302712,-0.775360342282621,0.807079973632381,-0.433107398349195,0.48060459446247,0.0493720399612887,0.057273120453373,-0.81714507913116,0.911399316393947,-0.386956747291736,0.50299173633077,0.0346686504615864,0.034828351399652,-0.830296497687801,0.87759327578071,-0.367300498746888,0.447396500819564,0.0138730999983495,0.0274553041581111,-0.836054089204157,0.843465791898947,-0.442700375826341,0.479941180302262,0.208518983750952,0.23437330711046
81,"Var_1",-0.0733559148544469,-0.0160178269707886,-1.15421495761663,0.851074946838547,-0.647446138667848,0.437573751400412,-0.0588005893524776,-0.0299458247293069,-1.12611838913806,0.922406597168449,-0.591166382981369,0.447374750753316,-0.0630228698061177,-0.0138038322971739,-1.13948709452454,0.887825939847241,-0.600156648010248,0.456721829322747,-0.0071783226552539,0.0278643431911104,-1.06176999105881,0.923308857758333,-0.518872686548979,0.457177507074877,-0.0878577951049164,-0.0346094429973386,-1.08517292559445,0.780145913901672,-0.588888933108357,0.395310825830715,-0.0229038946505038,0.00374210082630606,-1.03830388463243,0.88891284720123,-0.541851138206459,0.511005640715926,-0.0318672477813346,-0.013965820820385,-1.07658745835511,0.920411884178641,-0.565779297443697,0.455353909812562,-0.0253491028196574,0.00877396180664139,-0.942803920765127,0.914523732937399,-0.555865329698248,0.473898334694647,-0.0118409570847237,0.0266703802330603,-1.04445184452671,0.860022130856888,-0.511545067627514,0.485467585993228,-0.382176694109432,-0.0412919617578748
82,"Var_1",-0.032153478645435,-0.00734087872307117,-0.83076544614617,0.715387217533721,-0.463825593904665,0.39255362076414,-0.0595761594454318,-0.0275786702134242,-0.855413522401746,0.691678280384872,-0.497806825875182,0.368066914211044,-0.0458309615738858,-0.0284525212477879,-0.864085718360214,0.690921495505577,-0.443936790790361,0.382980063241056,-0.0358901854299955,-0.0120717764333828,-0.842435187802906,0.718900717066268,-0.512994626518334,0.390942677220036,0.00668538088098527,0.0300044984477154,-0.780151692340756,0.716474877248701,-0.381822459906707,0.413553827039576,-0.042452923417221,-0.0352667346224744,-0.8328907988683,0.709068643300078,-0.472184276554868,0.348610528270079,-0.0348358846874912,-0.00597066972586616,-0.818352409101305,0.683775179435543,-0.474498768094448,0.376409343000652,-0.0482890279419106,-0.0024939049623418,-0.897537076695488,0.693680258979647,-0.51370694092615,0.389895032053354,-4.30346205150317e-05,0.00209315203043392,-0.780779219015265,0.783260079374384,-0.401604199158558,0.42595809757874,-0.292386274880901,-0.0870775054501992
83,"Var_1",-0.0125708348001675,-0.0327488549594048,-0.707863374052962,0.769983819176127,-0.38318119554923,0.400071744922469,-0.00697017978855516,-0.0296748141627602,-0.700552301078334,0.746114671462598,-0.399672419310821,0.395341712994246,0.00312854049987571,-0.0208236765318413,-0.712003950671962,0.861125872957587,-0.429218637426078,0.45016186701574,-0.028029162376893,-0.0477981275708709,-0.709310920497202,0.757874621656915,-0.433935282180392,0.384616170547375,0.0645676001645976,0.0166374345281277,-0.600937454087954,0.941789342402535,-0.346177927215158,0.486607137605604,0.00186224878926338,-0.037815142002174,-0.721050159771715,0.796459064075829,-0.404402185300673,0.419448873746986,-0.0143248349643487,-0.0217439280064732,-0.704994606116891,0.707376474988614,-0.415878080909579,0.376790030462384,-0.00401663567906456,-0.0135195519215198,-0.675352993908501,0.738124781424157,-0.433154607595445,0.413230382444263,0.0130820651838224,-0.0216854879759226,-0.656434477462099,0.848190356151231,-0.400788935272602,0.437415611610663,0.0167288070285301,-0.209172148602839
