"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"cpi_growth","gdp_growth",12,-6.20495286689997e-05,-0.00067597145117305,-0.0583809624060794,-0.0336558240786105,0.0338932416799492,0.0594676230340435
"cpi_growth","gdp_growth",13,-9.64248504094283e-05,-0.00011431760382544,-0.0483438165793604,-0.0276650067500776,0.0273475709145353,0.0496169591503207
"cpi_growth","gdp_growth",14,-4.88884439178842e-05,-0.000121068578986471,-0.0506984542758548,-0.0284079761274832,0.0286513786694651,0.0507458126821502
"cpi_growth","gdp_growth",15,-2.42105711134044e-05,-0.000166365607552092,-0.0421036513620644,-0.023069503301827,0.0237319299682966,0.0432843631316749
"cpi_growth","gdp_growth",16,-3.09325608506282e-05,-0.000177718126191576,-0.042909020134523,-0.0234007561972824,0.0238898845462468,0.0436164990170861
"cpi_growth","gdp_growth",17,-4.29031913860768e-05,8.18995530959751e-05,-0.0360975106278108,-0.0191112987424868,0.0191526004071485,0.0371337011358101
"cpi_growth","gdp_growth",18,-4.35378997884393e-05,-3.55376233465077e-05,-0.0362118945792033,-0.0189882532243864,0.0189834127050575,0.0364311215127411
"cpi_growth","gdp_growth",19,8.99524532090221e-06,-4.00836857834187e-05,-0.031622137477619,-0.0165208003610765,0.0163906722116863,0.0317547019200318
"cpi_growth","gdp_growth",20,2.07657644647687e-05,-7.08755526044127e-05,-0.0316450811617734,-0.0160982284015813,0.0161612174723387,0.0315455204459565
"cpi_growth","gdp_growth",21,7.29570706686812e-05,0.000107976379552849,-0.0285686476455697,-0.0146472013930104,0.0150587959417332,0.0289878125769147
"cpi_growth","consumption_growth",1,-0.00137613528667722,-0.0044350714673314,-0.2761654606341,-0.179012186090875,0.180326182297414,0.282348811727121
"cpi_growth","consumption_growth",2,-0.000260932312651617,-0.00111330996555039,-0.146248553067428,-0.0926080951502075,0.0924971264645104,0.144519532454775
"cpi_growth","consumption_growth",3,-7.80269525861048e-05,-0.0024063831094517,-0.141659050826102,-0.0886756614500793,0.0887348880002714,0.141997711559952
"cpi_growth","consumption_growth",4,0.00058829245012694,0.000966930132754053,-0.0930870026528317,-0.055578800825515,0.0561370083827558,0.0931658175274141
"cpi_growth","consumption_growth",5,-0.000753091243739387,-0.000705459404066514,-0.102483781436761,-0.0640586614637484,0.0629734585661018,0.101755208625247
"cpi_growth","consumption_growth",6,4.79326106561678e-05,-0.000146818778255573,-0.0746078227471679,-0.04331572459702,0.0436404400625346,0.071894381362351
"cpi_growth","consumption_growth",7,-0.000243502095251503,-0.00026464950013005,-0.0655138919192912,-0.0391200970484036,0.0377421915171815,0.0632768781034258
"cpi_growth","consumption_growth",8,-5.9695839705266e-05,0.000144318470075392,-0.0659676143890191,-0.0392751053893582,0.0396280896616481,0.0655311809662456
"cpi_growth","consumption_growth",9,-0.000516808939152449,0.000224232103941648,-0.0567485996090108,-0.0336177367106382,0.0316229308174543,0.0549230994030217
"cpi_growth","consumption_growth",10,-4.13069267850354e-05,0.000442081220969077,-0.0621606401832402,-0.0368866973274607,0.0359874958396793,0.0609648294088217
"cpi_growth","consumption_growth",11,-9.40281386153591e-05,-0.000132044230736433,-0.0540854401171955,-0.0303142073539649,0.0301264511136495,0.0523360321721218
"cpi_growth","consumption_growth",12,0.000261382356482662,0.000502658654382038,-0.059330332976628,-0.0335067573759031,0.0334935818233619,0.0580905088544528
